ts,role,fps,goodput_mbps,latency_ms_p50,latency_ms_p95,cpu_pct,mem_mb,temp_c,drops,tag_fail
1762028922.071075794Z,sender,16.00,1.26,NaN,NaN,7.9,1522.4,71.6,0,0
1762028922.071260442Z,receiver,16.00,1.26,2.55,6.02,7.9,1522.4,71.6,0,0
1762028922.321575450Z,sender,12.00,0.94,NaN,NaN,5.1,1522.9,70.5,0,0
1762028922.321701709Z,receiver,12.00,0.94,2.55,6.02,5.1,1522.9,70.5,0,0
1762028922.571937476Z,sender,16.00,1.41,NaN,NaN,6.9,1522.9,69.9,0,0
1762028922.572048310Z,receiver,16.00,1.41,2.55,6.02,6.9,1522.9,69.9,0,0
1762028922.822310836Z,sender,16.00,1.18,NaN,NaN,6.1,1522.9,70.5,0,0
1762028922.822438743Z,receiver,16.00,1.18,2.55,6.02,6.1,1522.9,70.5,0,0
1762028923.072844529Z,sender,16.00,1.17,NaN,NaN,6.1,1520.4,71.6,0,0
1762028923.072913677Z,receiver,16.00,1.17,2.55,6.02,6.1,1520.4,71.6,0,0
1762028923.323251463Z,sender,12.00,1.05,NaN,NaN,4.1,1521.8,69.9,0,0
1762028923.323310000Z,receiver,12.00,1.05,2.55,6.02,4.1,1521.8,69.9,0,0
1762028923.573594360Z,sender,16.00,1.18,NaN,NaN,6.0,1522.1,71.1,0,0
1762028923.573717638Z,receiver,16.00,1.18,2.55,6.02,6.0,1522.1,71.1,0,0
1762028923.823958535Z,sender,16.00,1.43,NaN,NaN,7.0,1522.1,72.2,0,0
1762028923.824103442Z,receiver,16.00,1.43,2.55,6.02,7.0,1522.1,72.2,0,0
1762028924.074325876Z,sender,16.00,1.49,NaN,NaN,8.9,1522.0,71.1,0,0
1762028924.074463395Z,receiver,16.00,1.49,2.55,6.02,8.8,1522.0,71.1,0,0
1762028924.324688477Z,sender,12.00,0.53,NaN,NaN,5.0,1522.0,71.6,0,0
1762028924.324791181Z,receiver,12.00,0.53,2.55,6.02,5.1,1522.0,71.6,0,0
1762028924.575145245Z,receiver,16.00,1.47,2.55,6.02,8.8,1522.3,71.6,0,0
1762028924.575154634Z,sender,16.00,1.47,NaN,NaN,8.8,1522.3,71.6,0,0
1762028924.825522921Z,sender,16.00,1.47,NaN,NaN,5.1,1522.3,71.1,0,0
1762028924.825536995Z,receiver,16.00,1.47,2.55,6.02,5.1,1522.3,71.1,0,0
1762028925.076085818Z,sender,16.00,1.32,NaN,NaN,5.1,1521.9,71.6,0,0
1762028925.076103244Z,receiver,16.00,1.32,2.55,6.02,5.1,1521.9,71.6,0,0
1762028925.326495346Z,sender,12.00,0.95,NaN,NaN,6.0,1522.4,69.4,0,0
1762028925.326508754Z,receiver,12.00,0.95,2.55,6.02,6.0,1522.4,69.4,0,0
1762028925.576850170Z,sender,16.00,1.25,NaN,NaN,7.9,1523.1,72.2,0,0
1762028925.576863152Z,receiver,16.00,1.25,2.55,6.02,7.9,1523.1,72.2,0,0
1762028925.827222661Z,sender,16.00,1.28,NaN,NaN,6.1,1523.1,71.6,0,0
1762028925.827235902Z,receiver,16.00,1.28,2.55,6.02,6.1,1523.1,71.6,0,0
1762028926.077583504Z,sender,16.00,1.34,NaN,NaN,7.0,1522.4,71.6,0,0
1762028926.077602855Z,receiver,16.00,1.34,2.55,6.02,7.0,1522.4,71.6,0,0
1762028926.327970106Z,sender,12.00,0.90,NaN,NaN,5.0,1521.9,71.1,0,0
1762028926.327980550Z,receiver,12.00,0.90,2.55,6.02,5.0,1521.9,71.1,0,0
1762028926.578331079Z,sender,16.00,1.27,NaN,NaN,6.1,1522.1,70.5,0,0
1762028926.578345282Z,receiver,16.00,1.27,2.55,6.02,6.1,1522.1,70.5,0,0
1762028926.828702792Z,sender,16.00,1.37,NaN,NaN,6.1,1522.3,69.4,0,0
1762028926.828713774Z,receiver,16.00,1.37,2.55,6.02,6.1,1522.3,69.4,0,0
1762028927.079076080Z,sender,16.00,1.08,NaN,NaN,8.0,1524.7,71.1,0,0
1762028927.079075487Z,receiver,16.00,1.08,2.55,6.02,8.0,1524.7,71.1,0,0
1762028927.329622220Z,receiver,12.00,0.95,2.55,6.02,5.9,1524.7,72.7,0,0
1762028927.329648701Z,sender,12.00,0.95,NaN,NaN,5.9,1524.7,72.7,0,0
1762028927.580038989Z,receiver,16.00,1.30,2.55,6.02,7.0,1525.1,69.9,0,0
1762028927.580080174Z,sender,16.00,1.30,NaN,NaN,7.0,1525.1,69.9,0,0
1762028927.830419129Z,receiver,16.00,1.34,2.55,6.02,4.1,1525.1,71.6,0,0
1762028927.830471777Z,sender,16.00,1.34,NaN,NaN,4.1,1525.1,71.6,0,0
1762028928.080819362Z,receiver,16.00,1.43,2.55,6.02,5.1,1525.1,71.6,0,0
1762028928.080840139Z,sender,16.00,1.43,NaN,NaN,5.1,1525.1,71.6,0,0
1762028928.331240798Z,receiver,12.00,0.76,2.55,6.02,5.9,1525.1,71.6,0,0
1762028928.332062002Z,sender,12.00,0.76,NaN,NaN,6.9,1525.1,70.5,0,0
1762028928.581621642Z,receiver,16.00,1.36,2.55,6.02,5.1,1525.1,70.5,0,0
1762028928.582544550Z,sender,16.00,1.36,NaN,NaN,4.1,1525.1,70.5,0,0
1762028928.831980690Z,receiver,16.00,1.17,2.55,6.02,4.1,1525.1,71.1,0,0
1762028928.833044598Z,sender,16.00,1.17,NaN,NaN,4.1,1525.1,71.1,0,0
1762028929.082349757Z,receiver,16.00,1.34,2.55,6.02,9.7,1520.9,71.6,0,0
1762028929.083522757Z,sender,16.00,1.34,NaN,NaN,9.7,1520.9,71.6,0,0
1762028929.332778472Z,receiver,12.00,0.92,2.55,6.02,6.0,1522.3,70.5,0,0
1762028929.334267046Z,sender,16.00,1.39,NaN,NaN,6.0,1522.3,70.5,0,0
1762028929.583151779Z,receiver,16.00,1.24,2.55,6.02,7.8,1522.8,71.1,0,0
1762028929.584657835Z,sender,12.00,0.77,NaN,NaN,7.8,1522.8,71.1,0,0
1762028929.833508513Z,receiver,16.00,1.48,2.55,6.02,6.1,1523.5,72.2,0,0
1762028929.834941716Z,sender,16.00,1.48,NaN,NaN,6.1,1523.5,69.9,0,0
1762028930.083837543Z,receiver,16.00,1.08,2.55,6.02,6.1,1522.7,71.1,0,0
1762028930.085296746Z,sender,16.00,1.08,NaN,NaN,6.1,1522.7,71.6,0,0
1762028930.335145369Z,receiver,16.00,1.42,2.55,6.02,7.9,1523.2,70.5,0,0
1762028930.335796684Z,sender,16.00,1.42,NaN,NaN,7.9,1523.2,70.5,0,0
1762028930.585518529Z,receiver,12.00,1.03,2.55,6.02,5.0,1523.7,71.1,0,0
1762028930.586099029Z,sender,12.00,1.03,NaN,NaN,5.0,1523.7,71.1,0,0
1762028930.835904374Z,receiver,16.00,1.03,2.55,6.02,7.0,1523.9,69.4,0,0
1762028930.836393152Z,sender,16.00,1.03,NaN,NaN,7.0,1523.9,69.4,0,0
1762028931.086313312Z,receiver,16.00,1.42,2.55,6.02,4.2,1523.7,71.1,0,0
1762028931.086684664Z,sender,16.00,1.42,NaN,NaN,4.1,1523.7,71.1,0,0
1762028931.336887380Z,receiver,16.00,1.17,2.55,6.02,5.1,1524.1,71.6,0,0
1762028931.337048010Z,sender,16.00,1.17,NaN,NaN,5.2,1524.1,71.6,0,0
1762028931.587302541Z,receiver,12.00,0.99,2.55,6.02,5.9,1524.3,71.1,0,0
1762028931.587425170Z,sender,12.00,0.99,NaN,NaN,5.9,1524.3,71.1,0,0
1762028931.837673553Z,receiver,16.00,1.21,2.55,6.02,7.9,1524.3,71.6,0,0
1762028931.837796460Z,sender,16.00,1.21,NaN,NaN,7.9,1524.3,71.6,0,0
1762028932.088040899Z,receiver,16.00,1.51,2.55,6.02,7.9,1521.1,70.5,0,0
1762028932.088162788Z,sender,16.00,1.51,NaN,NaN,7.9,1521.1,70.5,0,0
1762028932.338609134Z,receiver,16.00,1.15,2.55,6.02,4.1,1521.6,71.1,0,0
1762028932.338728171Z,sender,16.00,1.15,NaN,NaN,4.1,1521.6,71.1,0,0
1762028932.589014036Z,receiver,12.00,1.01,2.55,6.02,4.0,1522.3,71.1,0,0
1762028932.589073813Z,sender,12.00,1.01,NaN,NaN,4.0,1522.3,71.1,0,0
1762028932.839390622Z,receiver,16.00,1.18,2.55,6.02,7.9,1522.7,70.5,0,0
1762028932.839460493Z,sender,16.00,1.18,NaN,NaN,7.9,1522.7,70.5,0,0
1762028933.089819839Z,receiver,16.00,1.24,2.55,6.02,9.7,1522.2,71.6,0,0
1762028933.089889506Z,sender,16.00,1.24,NaN,NaN,9.7,1522.2,71.6,0,0
1762028933.340278853Z,sender,16.00,1.42,NaN,NaN,5.1,1522.2,69.9,0,0
1762028933.340293167Z,receiver,16.00,1.42,2.55,6.02,5.1,1522.2,69.9,0,0
1762028933.590785570Z,sender,12.00,0.82,NaN,NaN,5.0,1522.2,71.6,0,0
1762028933.590796255Z,receiver,12.00,0.82,2.55,6.02,5.0,1522.2,71.6,0,0
1762028933.841214657Z,receiver,16.00,1.23,2.55,6.02,7.9,1522.5,71.6,0,0
1762028933.841245194Z,sender,16.00,1.23,NaN,NaN,7.9,1522.5,71.6,0,0
1762028934.091654856Z,receiver,16.00,1.76,2.55,6.02,7.9,1521.8,69.9,0,0
1762028934.091671282Z,sender,16.00,1.76,NaN,NaN,7.9,1521.8,69.9,0,0
1762028934.342096999Z,receiver,16.00,0.87,2.55,6.02,6.0,1522.2,71.6,0,0
1762028934.342135888Z,sender,16.00,0.87,NaN,NaN,6.0,1522.2,71.6,0,0
1762028934.592506457Z,receiver,12.00,1.11,2.55,6.02,5.1,1522.7,71.6,0,0
1762028934.592548828Z,sender,12.00,1.11,NaN,NaN,5.1,1522.7,71.6,0,0
1762028934.842942175Z,receiver,16.00,1.49,2.55,6.02,7.0,1522.9,71.1,0,0
1762028934.842980101Z,sender,16.00,1.49,NaN,NaN,7.0,1522.9,71.1,0,0
1762028935.093362985Z,receiver,16.00,1.28,2.55,6.02,6.9,1520.0,69.9,0,0
1762028935.093386948Z,sender,16.00,1.28,NaN,NaN,6.9,1520.0,69.9,0,0
1762028935.343814944Z,receiver,16.00,1.32,2.55,6.02,7.1,1521.8,71.6,0,0
1762028935.343824129Z,sender,16.00,1.32,NaN,NaN,7.1,1521.8,71.6,0,0
1762028935.594406458Z,sender,12.00,0.95,NaN,NaN,5.9,1522.3,72.2,0,0
1762028935.594420236Z,receiver,12.00,0.95,2.55,6.02,5.9,1522.3,72.2,0,0
1762028935.844945454Z,receiver,16.00,1.26,2.55,6.02,6.1,1522.3,71.6,0,0
1762028935.844971121Z,sender,16.00,1.26,NaN,NaN,6.1,1522.3,71.6,0,0
1762028936.095450191Z,receiver,16.00,1.37,2.55,6.02,7.0,1521.5,69.9,0,0
1762028936.095454784Z,sender,16.00,1.37,NaN,NaN,7.0,1521.5,69.9,0,0
1762028936.345874521Z,receiver,16.00,1.37,2.55,6.02,4.1,1522.2,71.6,0,0
1762028936.345927465Z,sender,16.00,1.37,NaN,NaN,4.1,1522.2,71.6,0,0
1762028936.597198721Z,receiver,12.00,0.86,2.55,6.02,4.0,1522.2,71.6,0,0
1762028936.597252165Z,sender,12.00,0.86,NaN,NaN,4.0,1522.2,71.6,0,0
1762028936.847619458Z,receiver,16.00,1.28,2.55,6.02,7.0,1522.2,70.5,0,0
1762028936.847661273Z,sender,16.00,1.28,NaN,NaN,7.0,1522.2,70.5,0,0
1762028937.098035028Z,receiver,16.00,1.40,2.55,6.02,7.9,1521.3,70.5,0,0
1762028937.098083565Z,sender,16.00,1.40,NaN,NaN,7.9,1521.3,70.5,0,0
1762028937.348454007Z,receiver,16.00,1.17,2.55,6.02,5.1,1521.5,70.5,0,0
1762028937.348465803Z,sender,16.00,1.17,NaN,NaN,5.1,1521.5,70.5,0,0
1762028937.600100911Z,receiver,16.00,1.29,2.55,6.02,6.9,1521.5,71.1,0,0
1762028937.600214337Z,sender,16.00,1.29,NaN,NaN,6.9,1521.5,71.1,0,0
1762028937.850617963Z,receiver,12.00,0.76,2.55,6.02,4.0,1521.5,69.4,0,0
1762028937.850699556Z,sender,12.00,0.76,NaN,NaN,4.0,1521.5,69.4,0,0
1762028938.101046701Z,sender,16.00,1.39,NaN,NaN,6.1,1520.1,72.2,0,0
1762028938.101069590Z,receiver,16.00,1.39,2.55,6.02,6.1,1520.1,72.2,0,0
1762028938.351408106Z,sender,16.00,1.44,NaN,NaN,5.1,1520.1,71.1,0,0
1762028938.351445921Z,receiver,16.00,1.44,2.55,6.02,5.1,1520.1,71.1,0,0
1762028938.601822899Z,sender,16.00,1.03,NaN,NaN,7.0,1520.8,71.6,0,0
1762028938.601885955Z,receiver,16.00,1.03,2.55,6.02,7.0,1520.8,71.6,0,0
1762028938.852259712Z,receiver,12.00,0.99,2.55,6.02,3.1,1521.7,71.6,0,0
1762028938.852275508Z,sender,12.00,0.99,NaN,NaN,3.1,1521.7,71.6,0,0
1762028939.102647080Z,sender,16.00,1.37,NaN,NaN,6.1,1521.2,70.5,0,0
1762028939.102695913Z,receiver,16.00,1.37,2.55,6.02,6.1,1521.2,70.5,0,0
1762028939.353011855Z,sender,16.00,1.17,NaN,NaN,7.9,1521.7,71.6,0,0
1762028939.353074096Z,receiver,16.00,1.17,2.55,6.02,7.9,1521.7,71.6,0,0
1762028939.603645816Z,sender,16.00,1.49,NaN,NaN,7.0,1522.2,71.6,0,0
1762028939.603656853Z,receiver,16.00,1.49,2.55,6.02,7.0,1522.2,71.6,0,0
1762028939.854129684Z,receiver,12.00,0.79,2.55,6.02,6.9,1522.4,71.6,0,0
1762028939.854131425Z,sender,12.00,0.79,NaN,NaN,6.9,1522.4,71.6,0,0
1762028940.104536127Z,sender,16.00,1.35,NaN,NaN,6.1,1521.0,70.5,0,0
1762028940.104557886Z,receiver,16.00,1.35,2.55,6.02,6.1,1521.0,70.5,0,0
1762028940.354961662Z,sender,16.00,1.16,NaN,NaN,9.8,1521.9,71.1,0,0
1762028940.354971847Z,receiver,16.00,1.16,2.55,6.02,9.8,1521.9,71.1,0,0
1762028940.605374216Z,sender,16.00,1.29,NaN,NaN,7.9,1522.1,71.6,0,0
1762028940.605396234Z,receiver,16.00,1.29,2.55,6.02,7.9,1522.1,71.6,0,0
1762028940.855792955Z,sender,12.00,0.98,NaN,NaN,5.9,1522.1,70.5,0,0
1762028940.855811177Z,receiver,12.00,0.98,2.55,6.02,5.9,1522.1,70.5,0,0
1762028941.106206231Z,sender,16.00,1.22,NaN,NaN,7.0,1520.0,71.6,0,0
1762028941.106227342Z,receiver,16.00,1.22,2.55,6.02,7.0,1520.0,71.6,0,0
1762028941.356646230Z,sender,16.00,1.41,NaN,NaN,6.1,1521.2,71.6,0,0
1762028941.356700693Z,receiver,16.00,1.41,2.55,6.02,6.1,1521.2,71.6,0,0
1762028941.607003099Z,sender,16.00,1.17,NaN,NaN,7.9,1521.4,70.5,0,0
1762028941.607100618Z,receiver,16.00,1.17,2.55,6.02,7.9,1521.4,70.5,0,0
1762028941.857354505Z,sender,12.00,1.03,NaN,NaN,5.9,1521.6,71.6,0,0
1762028941.857480024Z,receiver,12.00,1.03,2.55,6.02,5.9,1521.6,71.6,0,0
1762028942.107783486Z,sender,16.00,1.24,NaN,NaN,6.1,1520.5,71.6,0,0
1762028942.107885634Z,receiver,16.00,1.24,2.55,6.02,7.0,1520.5,71.6,0,0
1762028942.358145745Z,sender,16.00,1.38,NaN,NaN,7.0,1524.7,71.6,0,0
1762028942.358278559Z,receiver,16.00,1.38,2.55,6.02,6.1,1524.7,71.6,0,0
1762028942.608620114Z,receiver,8.00,0.54,2.55,6.02,7.1,1495.2,69.9,0,0
1762028942.858986669Z,receiver,0.00,0.00,2.55,6.02,0.0,1498.7,69.4,0,0
1762028943.109329409Z,receiver,0.00,0.00,2.55,6.02,1.0,1498.5,69.9,0,0
1762028943.359686539Z,receiver,0.00,0.00,2.55,6.02,0.0,1498.5,69.9,0,0
1762028943.610025353Z,receiver,0.00,0.00,2.55,6.02,1.0,1498.5,69.4,0,0
1762028943.860424112Z,receiver,0.00,0.00,2.55,6.02,4.0,1499.9,69.9,0,0
1762028944.110704983Z,receiver,0.00,0.00,2.55,6.02,0.0,1499.5,69.9,0,0
1762028944.361042520Z,receiver,0.00,0.00,2.55,6.02,0.0,1499.4,69.9,0,0
1762028944.611379095Z,receiver,0.00,0.00,2.55,6.02,1.0,1499.4,69.4,0,0
1762028944.861704669Z,receiver,0.00,0.00,2.55,6.02,0.0,1499.4,69.4,0,0
1762028945.111997206Z,receiver,0.00,0.00,2.55,6.02,0.0,1499.3,69.4,0,0
1762028945.362302911Z,receiver,0.00,0.00,2.55,6.02,0.0,1499.3,69.9,0,0
1762028945.612593801Z,receiver,0.00,0.00,2.55,6.02,0.0,1499.3,69.4,0,0
1762028945.862888690Z,receiver,0.00,0.00,2.55,6.02,0.0,1499.3,71.1,0,0
1762028946.113947895Z,receiver,0.00,0.00,2.55,6.02,3.0,1498.2,69.4,0,0
1762028946.364362341Z,receiver,0.00,0.00,2.55,6.02,5.9,1502.3,69.4,0,0
1762028946.614665842Z,receiver,0.00,0.00,2.55,6.02,0.0,1502.3,69.4,0,0
1762028946.865054769Z,receiver,0.00,0.00,2.55,6.02,0.0,1502.3,69.4,0,0
1762028947.115379474Z,receiver,0.00,0.00,2.55,6.02,0.0,1502.2,68.8,0,0
1762028947.365680735Z,receiver,0.00,0.00,2.55,6.02,0.0,1502.0,69.4,0,0
1762028947.615988015Z,receiver,0.00,0.00,2.55,6.02,0.0,1501.8,69.4,0,0
1762028947.866267702Z,receiver,0.00,0.00,2.55,6.02,1.0,1501.5,68.8,0,0
1762028948.116515296Z,receiver,0.00,0.00,2.55,6.02,0.0,1499.8,69.4,0,0
1762028948.366846095Z,receiver,0.00,0.00,2.55,6.02,0.0,1499.5,68.8,0,0
1762028948.617125449Z,receiver,0.00,0.00,2.55,6.02,0.0,1499.3,69.4,0,0
1762028948.867397729Z,receiver,0.00,0.00,2.55,6.02,0.0,1499.0,69.4,0,0
1762028949.117657454Z,receiver,0.00,0.00,2.55,6.02,0.0,1495.5,68.8,0,0
1762028949.367971179Z,receiver,0.00,0.00,2.55,6.02,0.0,1495.5,68.3,0,0
1762028949.618296329Z,receiver,0.00,0.00,2.55,6.02,0.0,1495.5,68.8,0,0
1762028949.868603406Z,receiver,0.00,0.00,2.55,6.02,0.0,1495.5,68.8,0,0
1762028950.118901428Z,receiver,0.00,0.00,2.55,6.02,0.0,1495.5,68.8,0,0
1762028950.369228635Z,receiver,0.00,0.00,2.55,6.02,0.0,1494.8,68.3,0,0
1762028950.619538619Z,receiver,0.00,0.00,2.55,6.02,0.0,1494.8,68.8,0,0
1762028950.869991271Z,receiver,0.00,0.00,2.55,6.02,0.0,1494.8,68.3,0,0
1762028951.120253163Z,receiver,0.00,0.00,2.55,6.02,0.0,1494.8,68.3,0,0
1762028951.370571666Z,receiver,0.00,0.00,2.55,6.02,0.0,1493.8,68.3,0,0
1762028951.620882892Z,receiver,0.00,0.00,2.55,6.02,0.0,1493.8,68.3,0,0
1762028951.871192544Z,receiver,0.00,0.00,2.55,6.02,0.0,1494.1,68.8,0,0
1762028952.121528103Z,receiver,0.00,0.00,2.55,6.02,0.0,1494.1,68.3,0,0
1762028952.371826256Z,receiver,0.00,0.00,2.55,6.02,0.0,1492.1,68.3,0,0
1762028952.622103075Z,receiver,0.00,0.00,2.55,6.02,1.0,1490.7,67.2,0,0
1762028952.872392486Z,receiver,0.00,0.00,2.55,6.02,0.0,1490.7,67.8,0,0
1762028953.122705213Z,receiver,0.00,0.00,2.55,6.02,0.0,1490.7,67.8,0,0
1762028953.373067884Z,receiver,0.00,0.00,2.55,6.02,0.0,1489.9,68.3,0,0
1762028953.623424018Z,receiver,0.00,0.00,2.55,6.02,0.0,1492.5,67.8,0,0
1762028953.873681819Z,receiver,0.00,0.00,2.55,6.02,0.0,1492.5,68.3,0,0
1762028954.123977713Z,receiver,0.00,0.00,2.55,6.02,0.0,1491.0,67.8,0,0
1762028954.374284403Z,receiver,0.00,0.00,2.55,6.02,0.0,1491.0,67.2,0,0
1762028954.624602482Z,receiver,0.00,0.00,2.55,6.02,0.0,1491.5,67.8,0,0
1762028954.874913321Z,receiver,0.00,0.00,2.55,6.02,0.0,1491.8,67.8,0,0
1762028955.125215067Z,receiver,0.00,0.00,2.55,6.02,0.0,1491.8,67.8,0,0
1762028955.375477683Z,receiver,0.00,0.00,2.55,6.02,0.0,1491.5,68.3,0,0
1762028955.625779726Z,receiver,0.00,0.00,2.55,6.02,0.0,1492.0,68.3,0,0
1762028955.876089880Z,receiver,0.00,0.00,2.55,6.02,1.0,1492.0,68.3,0,0
1762028956.126401052Z,receiver,0.00,0.00,2.55,6.02,0.0,1492.0,66.7,0,0
1762028956.376731243Z,receiver,0.00,0.00,2.55,6.02,0.0,1490.4,67.8,0,0
1762028956.626996082Z,receiver,0.00,0.00,2.55,6.02,0.0,1490.4,67.2,0,0
1762028956.877300551Z,receiver,0.00,0.00,2.55,6.02,0.0,1490.6,67.8,0,0
1762028957.127727595Z,receiver,0.00,0.00,2.55,6.02,1.0,1496.0,68.3,0,0
1762028957.378054009Z,receiver,0.00,0.00,2.55,6.02,1.0,1495.1,67.2,0,0
1762028957.628338441Z,receiver,0.00,0.00,2.55,6.02,0.0,1495.1,67.2,0,0
1762028957.878625373Z,receiver,0.00,0.00,2.55,6.02,0.0,1495.1,67.2,0,0
1762028958.128940695Z,receiver,0.00,0.00,2.55,6.02,0.0,1494.7,67.2,0,0
1762029072.922347876Z,sender,8.00,0.58,NaN,NaN,16.2,1682.1,63.9,0,0
1762029072.941839695Z,receiver,8.00,0.58,0.00,0.00,12.1,1695.2,63.3,0,0
1762029073.172746259Z,sender,12.00,0.98,NaN,NaN,3.1,1697.1,63.3,0,0
1762029073.192418170Z,receiver,16.00,1.49,0.00,0.00,5.1,1697.1,62.8,0,0
1762029073.423105994Z,sender,16.00,1.36,NaN,NaN,7.0,1697.3,64.4,0,0
1762029073.443876220Z,receiver,12.00,0.85,0.00,0.00,5.9,1697.3,63.9,0,0
1762029073.673449543Z,sender,16.00,1.16,NaN,NaN,8.8,1697.3,63.3,0,0
1762029073.694174510Z,receiver,16.00,1.16,0.00,0.00,7.8,1697.3,64.4,0,0
1762029073.923781296Z,sender,16.00,1.41,NaN,NaN,6.9,1697.6,63.9,0,0
1762029073.944445578Z,receiver,16.00,1.41,0.00,0.00,7.0,1697.5,63.3,0,0
1762029074.174345365Z,sender,12.00,0.80,NaN,NaN,5.0,1697.2,64.4,0,0
1762029074.194775202Z,receiver,16.00,1.25,0.00,0.00,6.0,1697.2,63.3,0,0
1762029074.424748767Z,sender,16.00,1.45,NaN,NaN,6.0,1697.2,64.4,0,0
1762029074.446088382Z,receiver,16.00,1.16,0.00,0.00,5.0,1697.2,62.8,0,0
1762029074.675063020Z,sender,16.00,1.15,NaN,NaN,6.0,1697.6,64.4,0,0
1762029074.696362969Z,receiver,12.00,1.00,0.00,0.00,5.9,1697.6,64.4,0,0
1762029074.925401033Z,sender,16.00,1.50,NaN,NaN,7.8,1697.8,65.0,0,0
1762029074.946628352Z,receiver,16.00,1.50,0.00,0.00,7.8,1697.8,64.4,0,0
1762029075.175989676Z,sender,12.00,0.78,NaN,NaN,4.0,1695.7,64.4,0,0
1762029075.196958810Z,receiver,16.00,1.24,0.00,0.00,6.0,1695.7,64.4,0,0
1762029075.426385670Z,sender,16.00,1.49,NaN,NaN,5.1,1695.9,64.4,0,0
1762029075.447407397Z,receiver,16.00,1.20,0.00,0.00,4.0,1695.9,63.9,0,0
1762029075.676723887Z,sender,16.00,1.24,NaN,NaN,5.1,1695.9,63.9,0,0
1762029075.697688632Z,receiver,12.00,1.08,0.00,0.00,4.0,1695.9,64.4,0,0
1762029075.927062734Z,sender,16.00,1.21,NaN,NaN,6.0,1695.9,64.4,0,0
1762029075.947940479Z,receiver,16.00,1.21,0.00,0.00,5.9,1695.9,63.9,0,0
1762029076.178406969Z,sender,12.00,1.09,NaN,NaN,3.0,1693.9,63.9,0,0
1762029076.198258381Z,receiver,16.00,1.26,0.00,0.00,3.1,1693.9,64.4,0,0
1762029076.428714353Z,sender,16.00,1.28,NaN,NaN,5.0,1694.3,64.4,0,0
1762029076.448788154Z,receiver,16.00,1.28,0.00,0.00,5.1,1694.3,63.9,0,0
1762029076.679071885Z,sender,16.00,1.27,NaN,NaN,5.1,1694.5,65.0,0,0
1762029076.699112519Z,receiver,12.00,1.10,0.00,0.00,5.0,1694.5,65.0,0,0
1762029076.929415547Z,sender,16.00,1.28,NaN,NaN,5.1,1695.2,65.0,0,0
1762029076.949352255Z,receiver,16.00,1.28,0.00,0.00,5.1,1695.2,66.1,0,0
1762029077.179766523Z,sender,12.00,0.82,NaN,NaN,3.1,1692.6,63.3,0,0
1762029077.199684565Z,receiver,16.00,1.30,0.00,0.00,6.1,1692.6,65.0,0,0
1762029077.430150796Z,sender,16.00,1.30,NaN,NaN,6.9,1691.9,65.0,0,0
1762029077.450210967Z,receiver,16.00,1.30,0.00,0.00,5.1,1691.9,63.9,0,0
1762029077.680526199Z,sender,16.00,1.31,NaN,NaN,6.0,1691.7,65.0,0,0
1762029077.700558648Z,receiver,12.00,0.83,0.00,0.00,5.0,1691.7,65.0,0,0
1762029077.930967935Z,sender,16.00,1.27,NaN,NaN,6.1,1691.9,64.4,0,0
1762029077.950854402Z,receiver,16.00,1.27,0.00,0.00,6.1,1691.9,64.4,0,0
1762029078.182464208Z,sender,16.00,1.31,NaN,NaN,6.1,1689.2,63.9,0,0
1762029078.201214935Z,receiver,16.00,1.31,0.00,0.00,7.1,1689.2,64.4,0,0
1762029078.432849000Z,sender,12.00,1.08,NaN,NaN,7.8,1689.0,64.4,0,0
1762029078.451769708Z,receiver,16.00,1.27,0.00,0.00,7.9,1689.0,64.4,0,0
1762029078.683237440Z,sender,16.00,1.29,NaN,NaN,7.9,1689.0,65.6,0,0
1762029078.702100389Z,receiver,12.00,1.10,0.00,0.00,6.9,1689.0,65.0,0,0
1762029078.933679639Z,sender,16.00,1.37,NaN,NaN,7.9,1689.0,65.0,0,0
1762029078.952376421Z,receiver,16.00,1.37,0.00,0.00,7.9,1689.0,64.4,0,0
1762029079.184062968Z,sender,16.00,1.05,NaN,NaN,7.0,1684.9,65.0,0,0
1762029079.202660028Z,receiver,16.00,1.05,0.00,0.00,7.1,1684.9,64.4,0,0
1762029079.434442872Z,sender,12.00,1.11,NaN,NaN,6.0,1685.3,63.9,0,0
1762029079.453168727Z,receiver,16.00,1.58,0.00,0.00,7.1,1685.3,65.0,0,0
1762029079.684794497Z,sender,16.00,1.30,NaN,NaN,12.1,1685.3,65.0,0,0
1762029079.703428797Z,receiver,12.00,0.83,0.00,0.00,11.0,1685.3,65.0,0,0
1762029079.935158400Z,sender,16.00,1.39,NaN,NaN,7.0,1684.6,65.0,0,0
1762029079.953700071Z,receiver,16.00,1.39,0.00,0.00,7.0,1684.6,65.6,0,0
1762029080.185564730Z,sender,16.00,1.21,NaN,NaN,6.1,1681.7,65.0,0,0
1762029080.203995641Z,receiver,16.00,1.21,0.00,0.00,6.1,1681.7,65.0,0,0
1762029080.435947096Z,sender,12.00,0.85,NaN,NaN,7.8,1681.7,65.6,0,0
1762029080.454358785Z,receiver,16.00,1.35,0.00,0.00,9.7,1681.7,65.0,0,0
1762029080.686345000Z,sender,16.00,1.28,NaN,NaN,7.0,1681.7,65.0,0,0
1762029080.704718059Z,receiver,12.00,0.78,0.00,0.00,5.0,1681.7,64.4,0,0
1762029080.936715514Z,sender,16.00,1.34,NaN,NaN,7.1,1681.7,65.0,0,0
